Site,Year,Plant.ID,Block,Treatment,obs,time,elapsed,date,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
S16,2016,214,3,W,149,1531500484,9952.4,20180713 11:48:04,1531500474,0.005610164,6.229154775,400.2285161,362.6758855,36.85521679,40.67132477,0.375002471,3.439806356,0.353680513,0.222864923,193.7349506,26.73247663,26.64071613,3.504325592,54.0629104,1.935545305,3.58017223,1.568780287,-247.4082285,67.52119455,4.228743176,18.07665986,-0.042066465,0.047223293,3.513625633,2,1,1,0,53642.17326,0,0,0,0,#DIV/0!,-1,RECT-2916-20180713-11_49_34,250.3894615,268.378,0.067026874,0.5,1009.183461,6.229154775,33.82120649,1,0.00716337,-1,-,0,268.378,0.067026874,#DIV/0!,0.067026874,#DIV/0!,-,-,-,-,-,-,-,-,1200.000323,1009.183461,0.840985992,0.191971983,2,0.5,0: Broadleaf,1531500474,400.2285161,408.6963548,19.04684516,13.54786452,200.1573871,101.5202581,0.099999187,27.00481613,26.64071613,999.9,9992.619032,0,0.00152894,1200.000323,0.966993548,0.033006752,0,250.0297419,4.99999,4683.858387,11997.6129,47.81403226,50,49,49.395,49.77,1155.560645,39.43967742,0,3.099999905,250.3894615,-4.943379936,27493.05368,6649.514615,15,1531499548,11:32:27,6,2.486,-0.023,417,11,0.09,0.01,-8.438579268,-0.205991916,0.185813703,1,333.0775588,-102.1591801,10.09128135,0,5.499730244,-0.565101951,0.057655959,0,1,2,02-Jan,100,100,2.486,-0.023,2,183.39,474.697,19.5166,31.691,30.0006,31.6124,31.5316,15.1018,48.4356,0,19.5172,408.645,13.7134,100.039,100.089
S16,2016,214,3,W,150,1531500488,9955.9,20180713 11:48:07,1531500475,0.005601482,6.255330184,400.2151613,362.0705486,36.79366789,40.66992961,0.369867504,3.439673079,0.349107371,0.219960162,193.7374066,26.7450074,26.72879032,3.522542735,54.03702605,1.935821475,3.58239825,1.58672126,-247.0253753,53.14879971,3.330395129,3.191226128,-0.042064388,0.047220961,3.51348871,2,1,1,0,53637.73803,0,0,0,0,#DIV/0!,-1,RECT-2917-20180713-11_49_38,250.1720769,265.228,0.056765964,0.5,1009.196216,6.255330184,28.64399799,1,0.007189217,-1,-,0,265.228,0.056765964,#DIV/0!,0.056765964,#DIV/0!,-,-,-,-,-,-,-,-,1200.015484,1009.196216,0.840985995,0.191971991,2,0.5,0: Broadleaf,1531500475,400.2151613,408.705871,19.04958065,13.55895484,200.1511935,101.5201613,0.100000929,27.0154,26.72879032,999.9,9992.135161,0,0.001535105,1200.015484,0.966993484,0.033006781,0,249.327129,4.99999,4672.277419,11997.76452,47.83016129,50,49,49.399,49.774,1155.575161,39.44032258,0,3.099999905,250.1720769,-4.297324372,34277.43246,8589.161538,15,1531499548,11:32:27,6,2.486,-0.023,417,11,0.09,0.01,-8.476103415,-0.65775324,0.215340835,0,333.0775588,-102.1591801,10.09128135,0,5.471683902,-0.521485296,0.054927057,0,0,2,0/2,100,100,2.486,-0.023,2,183.575,474.678,19.5143,31.6935,30.0006,31.6148,31.5333,15.1017,48.1609,0,19.4462,408.668,13.7661,100.04,100.09
S16,2016,214,4,D,4,1531832679,298.9000001,20180717 08:04:39,1531832675,0.00459534,8.716334379,399.7827059,345.4448638,34.99352681,40.49794426,0.320647623,3.439117166,0.30491656,0.191921892,193.7372985,26.95647472,26.39921176,3.454794518,55.00714031,1.968993379,3.579523254,1.485801139,-202.6544977,111.712607,6.98922684,109.7846346,-0.042055725,0.047211236,3.512917595,1,0,1,0,53622.63679,0,0,0,0,#DIV/0!,-1,RECT-1027-20180717-08_06_11,275.0444231,306.969,0.103999351,0.5,1009.198235,8.716334379,52.47798099,1,0.009627776,-1,-,0,306.969,0.103999351,#DIV/0!,0.103999351,#DIV/0!,-,-,-,-,-,-,-,-,1200.018235,1009.198235,0.84098575,0.191971499,2,0.5,0: Broadleaf,1531832675,399.7827059,410.3289412,19.43727059,14.93434118,200.1372353,101.2,0.099890318,27.00172941,26.39921176,999.9,10021.68235,0,0.00152894,1200.018235,0.967007294,0.032992506,0,274.0212941,4.99999,3905.648235,11997.86471,39.54376471,40.875,40.32682353,40.94452941,42.02917647,1155.587647,39.43058824,0,287.0999999,275.0444231,-19.25548719,-233.9097436,3918.373846,15,1531831893,7:51:32,1,2.087,0.04,398,15,0.37,0.18,-10.47483171,-0.760225087,0.108088756,0,276.1309394,-19.85260712,1.904004853,0,4.551240976,-0.505641115,0.05088003,0,0,2,0/2,100,100,2.087,0.04,2,182.706,544.902,25.9548,22.5707,30.0004,22.3924,22.2733,15.2575,40.5827,98.122,25.9615,410.506,15.0096,101.458,101.494
S16,2016,214,4,D,5,1531832684,303.4000001,20180717 08:04:43,1531832677,0.004584466,8.769855789,399.7705882,344.0796564,34.85524244,40.49672951,0.313971788,3.438740162,0.298870802,0.188090475,193.7401149,26.97333632,26.52257647,3.480018946,54.93101141,1.967933926,3.582555418,1.51208502,-202.1749461,91.50273528,5.72938422,88.79728833,-0.04204985,0.047204641,3.512530282,1,0,1,0,53612.87825,0,0,0,0,#DIV/0!,-1,RECT-1028-20180717-08_06_15,275.8931538,303.693,0.091539305,0.5,1009.213059,8.769855789,46.191331,1,0.009680667,-1,-,0,303.693,0.091539305,#DIV/0!,0.091539305,#DIV/0!,-,-,-,-,-,-,-,-,1200.035882,1009.213059,0.840985735,0.19197147,2,0.5,0: Broadleaf,1531832677,399.7705882,410.3634706,19.42680588,14.93551765,200.1832941,101.1999412,0.099981076,27.01614706,26.52257647,999.9,10020.28824,0,0.00152894,1200.035882,0.967007294,0.032992506,0,272.9202941,4.99999,3892.828824,11998.02353,39.56576471,40.875,40.34164706,40.92994118,42.02552941,1155.605294,39.43058824,0,3.700000048,275.8931538,9.517490868,26998.59067,6079.354615,15,1531831893,7:51:32,1,2.087,0.04,398,15,0.37,0.18,-10.56465366,-1.19745784,0.151858042,0,276.1309394,-19.85260712,1.904004853,0,4.521180976,-0.395239861,0.040292071,0,0,2,0/2,100,100,2.087,0.04,2,182.952,545.17,26.1631,22.5749,30.0019,22.3975,22.2784,15.2621,40.2951,98.122,26.5706,410.672,15.0251,101.458,101.492
S16,2016,214,4,D,6,1531832690,309.4000001,20180717 08:04:49,1531832683,0.004577543,8.931710568,399.7424118,338.4189751,34.28177139,40.49382271,0.288145755,3.434204308,0.275356512,0.173199576,193.7371769,27.04923919,27.12772353,3.606096897,54.70501714,1.968418804,3.598241819,1.637678093,-201.8696339,-6.879763792,-0.43280901,-15.44502981,-0.041979192,0.04712532,3.507870434,1,0,1,0,53513.21982,0,0,0,0,#DIV/0!,-1,RECT-1029-20180717-08_06_21,275.5643846,299.429,0.079700414,0.5,1009.197282,8.931710568,40.21672081,1,0.009841198,-1,-,0,299.429,0.079700414,#DIV/0!,0.079700414,#DIV/0!,-,-,-,-,-,-,-,-,1200.017059,1009.197282,0.84098578,0.19197156,2,0.5,0: Broadleaf,1531832683,399.7424118,410.4961765,19.43161765,14.94627059,200.1447647,101.1998824,0.0999085,27.09056471,27.12772353,999.9,10003.45647,0,0.00152894,1200.017059,0.967004294,0.032995588,0,269.8223529,4.99999,3854.719412,11997.82353,39.69082353,40.875,40.36758824,40.88958824,42.04035294,1155.585294,39.43176471,0,5.099999905,275.5643846,-27.29006653,6859.722113,8200.077308,15,1531831893,7:51:32,1,2.087,0.04,398,15,0.37,0.18,-10.66117805,-1.195937979,0.148316995,0,276.1309394,-19.85260712,1.904004853,0,4.492575854,-0.170572265,0.02061798,0,0,2,0/2,100,100,2.087,0.04,2,182.691,545.113,26.5612,22.5806,29.9998,22.4056,22.2859,15.2659,40.2951,98.122,26.4757,410.793,15.0537,101.457,101.49
S16,2016,214,4,W,85,1532232305,6842.9,20180721 23:05:05,1532232289,0.001922194,2.746673241,402.830375,343.9794251,34.87475292,40.84142473,0.095432316,3.43433331,0.093983208,0.058867869,193.7361211,27.53176575,26.5375625,3.483094071,40.84551776,1.460040541,3.574542865,2.02305353,-84.76876677,81.55241477,5.112311122,195.6320802,-0.041981201,0.047127576,3.508002962,0,0,1,0,53535.45993,0,0,0,0,#DIV/0!,-1,RECT-2599-20180721-23_06_39,278.6449615,294.313,0.053235971,0.5,1009.191863,2.746673241,26.86265458,1,0.003712548,-1,-,0,294.313,0.053235971,#DIV/0!,0.053235971,#DIV/0!,-,-,-,-,-,-,-,-,1200.010625,1009.191863,0.840985773,0.191971545,2,0.5,0: Broadleaf,1532232289,402.830375,406.347625,14.4007875,12.5082875,200.21275,101.186375,0.199784688,26.978025,26.5375625,999.9,10005.27063,0,0.00152894,1200.010625,0.967002813,0.032997244,0,285.3489375,4.99999,4036.353125,11997.7625,43.386375,44.933125,44.4215,44.562,45.628875,1155.579375,39.43125,0,113.5,278.6449615,-30.49432479,-405.9128205,3944.662692,15,1532232301,23:05:00,3,2.593,0,406,13,0.25,0.02,-0.27926942,-2.971469265,0.710999617,0,0.137445507,1.640801336,0.337580332,0,0,2,0/2,100,100,2.593,0,2,195.143,452.308,23.5231,26.5114,30.0001,26.4627,26.4344,15.2172,0,0,23.5292,406.392,31.7184,100.759,100.874,,,,
S16,2016,214,4,W,86,1532232338,6875.4,20180721 23:05:37,1532232333,0.003534444,6.952872177,399.3665625,328.4814303,33.30305883,40.48974127,0.190879089,3.433831584,0.185174305,0.11623229,193.7374744,27.18984848,26.655075,3.507289937,45.29934055,1.621086979,3.578610548,1.886202958,-155.8689937,63.37050857,3.975835694,105.214825,-0.041973387,0.047118804,3.507487524,2,1,1,0,53522.41869,0,0,0,0,#DIV/0!,-1,RECT-2600-20180721-23_07_12,266.7014231,286.103,0.067813259,0.5,1009.194,6.952872177,34.2183672,1,0.00788042,-1,-,0,286.103,0.067813259,#DIV/0!,0.067813259,#DIV/0!,-,-,-,-,-,-,-,-,1200.0125,1009.194,0.84098624,0.191972479,2,0.5,0: Broadleaf,1532232333,399.3665625,407.7224375,15.98943125,12.51505,200.2043125,101.1849375,0.199968188,26.9973875,26.655075,999.9,10003.55063,0,0.00152894,1200.0125,0.966991,0.0330089,0,266.0069375,4.99999,3774.460625,11997.725,43.42925,44.937,44.437,44.562,45.656,1155.5625,39.45,0,31.79999995,266.7014231,-13.11244444,-179.1538462,3784.034231,15,1532232301,23:05:00,3,2.593,0,406,13,0.25,0.02,-8.442029268,0.446020348,0.085262883,1,3.520000976,-0.392148293,0.03885753,0,1,2,02-Jan,100,100,2.593,0,2,182.858,499.116,23.2484,26.5114,29.9999,26.4689,26.4083,15.2994,0,0,23.3154,407.877,31.7184,100.759,100.873,,,,
S16,2016,214,4,W,87,1532232346,6883.9,20180721 23:05:46,1532232341,0.003486915,6.960532349,399.53925,323.1426618,32.76193928,40.50743586,0.176363657,3.433263908,0.171480796,0.107602943,193.7354568,27.24684199,27.21545625,3.624702307,45.04577558,1.61640411,3.588358928,2.008298198,-153.7729701,-31.78875893,-2.000801704,6.172926082,-0.041964548,0.047108881,3.506904337,2,1,1,0,53503.35575,0,0,0,0,#DIV/0!,-1,RECT-2601-20180721-23_07_20,266.2401154,284.195,0.063178045,0.5,1009.185375,6.960532349,31.87917972,1,0.007888077,-1,-,0,284.195,0.063178045,#DIV/0!,0.063178045,#DIV/0!,-,-,-,-,-,-,-,-,1200.0025,1009.185375,0.84098606,0.191972121,2,0.5,0: Broadleaf,1532232341,399.53925,407.884,15.94316875,12.51551875,200.2143125,101.185375,0.199997938,27.0437125,27.21545625,999.9,10001.40063,0,0.00152894,1200.0025,0.9669955,0.0330044,0,264.0689375,4.99999,3751.609375,11997.63125,43.530875,44.937,44.42925,44.562,45.6715,1155.56,39.4425,0,8.100000143,266.2401154,-14.67367468,106.5466485,5806.597692,15,1532232301,23:05:00,3,2.593,0,406,13,0.25,0.02,-8.376764878,0.562162997,0.09111696,0,3.462038049,-0.370660348,0.037022647,0,0,2,0/2,100,100,2.593,0,2,182.828,499.099,23.3039,26.5114,29.9998,26.4689,26.4083,15.3016,0,0,23.2998,407.921,31.7184,100.761,100.872,,,,
S16,2016,215,3,D,178,1531160659,15464,20180709 13:24:19,1531160651,0.009059868,16.43789163,399.6448649,350.8547627,35.73862638,40.70846409,0.714133922,3.450026998,0.641037849,0.406590771,193.7326409,25.96234502,25.40043226,3.256383825,51.75691838,1.85286606,3.579938911,1.403517764,-399.5401573,298.2055618,18.5055224,110.9035679,-0.042225861,0.047402228,3.524125986,2,1,1,0,53764,0,0,0,0,0,-1,RECT-1823-20180709-13_25_47,346.6587692,412.676,0.159973516,0.5,1009.173706,16.43789163,80.72053314,0,0.017279376,-1,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1199.989032,1009.173706,0.840985775,0.19197155,2,0.5,0: Broadleaf,1531160651,399.644871,419.6847097,18.19003548,9.303296452,200.1874516,101.7616452,0.099951639,27.00370645,25.40043226,999.9,10006.68935,0,0.00152894,1199.989032,0.967003452,0.032996448,0,347.1692581,4.99999,5750.33129,11997.53226,46.11280645,48.312,47.187,47.308,48.181,1155.558387,39.43064516,0,146.6999998,346.6587692,-83.70215384,-1074.329231,5744.273462,15,1531159080,12:57:59,12,-0.198,-0.028,416,10,0.15,0.01,-20.08597561,0.85150662,0.09878649,0,260.8812941,-0.265527114,0.17813074,1,8.890140732,-0.064243484,0.006509103,1,1,2,02-Jan,100,100,-0.198,-0.028,2,183.48,474.168,21.0204,29.5245,30.001,29.4689,29.4087,15.2304,70.6029,0,21.0399,419.645,9.27651,100.202,100.259
S16,2016,215,3,D,179,1531160688,15493,20180709 13:24:48,1531160680,0.009279071,16.37608397,399.856381,351.626339,35.8176412,40.73048802,0.724263928,3.449006167,0.649176072,0.411830759,193.7374441,25.91917237,25.55479032,3.286381296,52.13961094,1.86722584,3.581204014,1.419155456,-409.2070368,270.5342076,16.80679485,71.87140981,-0.042209931,0.047384345,3.5230772,2,1,1,0,53694,0,0,0,0,0,-1,RECT-1824-20180709-13_26_16,311.9523846,377.202,0.172983217,0.5,1009.199158,16.37608397,87.28725843,0,0.017217696,-1,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1200.019355,1009.199158,0.840985734,0.191971468,2,0.5,0: Broadleaf,1531160680,399.8563871,419.9238065,18.33079355,9.230413548,200.1889677,101.7627742,0.100019426,27.00972258,25.55479032,999.9,10002.80323,0,0.00152894,1200.019355,0.967005774,0.032994126,0,312.3092581,4.99999,5277.02,11997.85806,46.20122581,48.37093548,47.21951613,47.312,48.25,1155.589355,39.43,0,28.29999995,311.9523846,-46.11022225,-666.1890604,5272.137308,15,1531159080,12:57:59,12,-0.198,-0.028,416,10,0.15,0.01,-20.02938537,-0.015809059,0.153273261,1,260.8812941,-0.265527114,0.17813074,1,9.089472683,0.012377352,0.044518189,1,2,2,02-Feb,100,100,-0.198,-0.028,2,183.65,473.821,20.8499,29.5626,30.0002,29.4998,29.434,15.2327,70.8961,0,20.9494,419.741,9.22007,100.196,100.256
S16,2016,215,3,D,180,1531160703,15508,20180709 13:25:03,1531160695,0.009299789,16.05940012,399.9988973,350.6085222,35.71422521,40.74530366,0.693510648,3.445862638,0.624282406,0.395818928,193.7412989,25.94942158,25.83975484,3.342395113,51.93293767,1.863735087,3.588734184,1.478660026,-410.1206802,223.9941151,13.95058681,21.56532066,-0.042160889,0.047329292,3.519847612,2,1,1,0,53899,0,0,0,0,0,-1,RECT-1825-20180709-13_26_31,304.963,363.199,0.160341851,0.5,1009.217042,16.05940012,80.90986439,0,0.016903599,-1,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1200.040323,1009.217042,0.840985943,0.191971886,2,0.5,0: Broadleaf,1531160695,399.9989032,419.7594839,18.29639032,9.175397097,200.1895161,101.7635484,0.099991581,27.04549355,25.83975484,999.9,9991.105484,0,0.00152894,1200.040323,0.966998129,0.033001552,0,300.1162903,4.99999,5122.822258,11998.04516,46.30622581,48.375,47.23983871,47.312,48.288,1155.600968,39.43903226,0,14.0999999,304.963,-147.1797553,-49557.6072,7846.198462,15,1531159080,12:57:59,12,-0.198,-0.028,416,10,0.15,0.01,-19.78240732,0.456064808,0.137064746,1,260.8812941,-0.265527114,0.17813074,1,9.095862439,0.780683415,0.111759152,0,1,2,02-Jan,100,100,-0.198,-0.028,2,183.546,473.583,20.8893,29.5798,30.0013,29.514,29.4447,15.2309,71.1767,0,20.8221,419.777,9.10098,100.195,100.253
S16,2016,215,3,W,256,1531421296,19212,20180712 13:48:16,1531421288,0.00920828,9.379831278,400.180129,372.0021273,37.66019652,40.51283903,0.816958452,3.431862178,0.72234227,0.459048391,193.7314679,25.87841028,25.22971935,3.223486846,55.06447632,1.966020832,3.570397766,1.257466014,-406.0851296,319.8147164,19.92996465,127.3910193,-0.041942723,0.047084381,3.505464309,1,0,1,0,53490.84357,0,0,0,0,#DIV/0!,-1,RECT-2708-20180712-13_49_47,274.9796923,306.245,0.102092467,0.5,1009.165045,9.379831278,51.51407476,1,0.010285564,-1,-,0,306.245,0.102092467,#DIV/0!,0.102092467,#DIV/0!,-,-,-,-,-,-,-,-,1199.978387,1009.165045,0.840986018,0.191972036,2,0.5,0: Broadleaf,1531421288,400.180129,413.2350323,19.42007742,10.39746452,200.1516452,101.1365161,0.099992352,26.95827419,25.22971935,999.9,10001.02839,0,0.00152894,1199.978387,0.966996419,0.033003681,0,275.242,4.99999,5325.480645,11997.39355,49,51.75,50.25,50.421,50.937,1155.538387,39.44,0,143.9000001,274.9796923,-39.65230769,-707.6964095,5320.56,15,1531420817,13:40:17,15,-0.244,0.009,414,14,0.09,0.02,-13.09688049,0.476462718,0.079138154,1,9.024141707,-0.031993171,0.003322293,1,2,2,02-Feb,100,100,-0.244,0.009,2,183.633,440.952,17.995,32.6561,30.0002,32.5498,32.4659,15.1286,67.963,0,18.0125,413.081,10.3912,99.7464,99.82,,,,
S16,2016,215,3,W,257,1531421300,19215.5,20180712 13:48:19,1531421289,0.009207425,9.358447963,400.1822903,371.902269,37.64998473,40.51294755,0.812143416,3.431577232,0.718564307,0.456608678,193.7319465,25.88205462,25.26263871,3.229807827,55.04941654,1.965891058,3.571138772,1.263916769,-406.0474241,314.3514556,19.5947122,121.6306901,-0.041938287,0.047079402,3.505171579,0,0,1,0,53484.78141,0,0,0,0,#DIV/0!,-1,RECT-2709-20180712-13_49_50,275.071,301.232,0.086846683,0.5,1009.167735,9.358447963,43.82143519,1,0.010264347,-1,-,0,301.232,0.086846683,#DIV/0!,0.086846683,#DIV/0!,-,-,-,-,-,-,-,-,1199.981613,1009.167735,0.840985999,0.191971998,2,0.5,0: Broadleaf,1531421289,400.1822903,413.2156452,19.41884839,10.39696452,200.1494839,101.1362258,0.100007097,26.96180645,25.26263871,999.9,9999.999355,0,0.00152894,1199.981613,0.966997194,0.033002913,0,274.3413548,4.99999,5303.801935,11997.43226,49.004,51.75,50.25,50.425,50.937,1155.542258,39.43935484,0,2.700000048,275.071,0.843331459,35870.09835,7530.111538,15,1531420817,13:40:17,15,-0.244,0.009,414,14,0.09,0.02,-13.02913171,0.730511498,0.107216754,0,9.021591463,-0.039333449,0.00405487,1,1,2,02-Jan,100,100,-0.244,0.009,2,183.741,441.174,18.0155,32.6579,30.0006,32.5523,32.4661,15.1319,67.963,0,18.033,413.218,10.438,99.7444,99.8175,,,,
S16,2016,215,3,W,258,1531421303,19219,20180712 13:48:23,1531421291,0.009207973,9.348588848,400.1802903,371.4981116,37.60895634,40.51262335,0.79872934,3.431378322,0.708027199,0.449804941,193.7330458,25.89255615,25.35985161,3.248537332,55.01403951,1.965859679,3.573378171,1.282677653,-406.071601,298.3236281,18.60676326,104.5918361,-0.041935191,0.047075926,3.504967235,0,0,1,0,53479.0843,0,0,0,0,#DIV/0!,-1,RECT-2710-20180712-13_49_54,274.8397692,296.111,0.071835328,0.5,1009.173435,9.348588848,36.24715231,1,0.01025452,-1,-,0,296.111,0.071835328,#DIV/0!,0.071835328,#DIV/0!,-,-,-,-,-,-,-,-,1199.988387,1009.173435,0.840986001,0.191972003,2,0.5,0: Broadleaf,1531421291,400.1802903,413.2033226,19.41859677,10.39663871,200.1598065,101.1359032,0.100025494,26.97247742,25.35985161,999.9,9999.292903,0,0.001535105,1199.988387,0.966997129,0.033002961,0,273.2508065,4.99999,5286.742258,11997.50323,49.02012903,51.75,50.25,50.425,50.94106452,1155.54871,39.43967742,0,2.700000048,274.8397692,5.887314286,48321.39347,9701.612692,15,1531420817,13:40:17,15,-0.244,0.009,414,14,0.09,0.02,-12.9853439,0.701636237,0.104716486,0,9.02006,-0.03902216,0.004357251,1,1,2,02-Jan,100,100,-0.244,0.009,2,184.041,441.066,18.0325,32.6598,30.0006,32.5526,32.4686,15.1348,67.963,0,18.033,413.132,10.4317,99.7459,99.8147,,,,
S16,2016,215,4,D,268,1531770145,24887.6,20180716 14:42:24,1531770137,0.005833584,11.33770304,399.9750323,346.9168628,35.06039247,40.42260009,0.431906329,3.428058701,0.403792621,0.254743641,193.7348214,26.62401948,26.08476129,3.391219499,55.20818199,1.969893117,3.568118068,1.421326383,-257.2610423,159.427876,9.988230537,105.8898855,-0.041883526,0.047017927,3.501556951,0,0,1,0,53416.61292,0,0,0,0,#DIV/0!,-1,RECT-964-20180716-14_43_56,238.8589615,275.51,0.133029794,0.5,1009.185097,11.33770304,67.12584261,1,0.012225411,-1,-,0,275.51,0.133029794,#DIV/0!,0.133029794,#DIV/0!,-,-,-,-,-,-,-,-,1200.002581,1009.185097,0.840985772,0.191971544,2,0.5,0: Broadleaf,1531770137,399.9750323,413.6335806,19.49177097,13.7771,200.1821935,100.9628387,0.099969787,26.94740323,26.08476129,999.9,10004.09258,0,0.00152894,1200.002581,0.967004903,0.032994897,0,238.875129,4.99999,4720.569677,11997.6871,46.8403871,48.812,47.937,48.304,48.937,1155.571613,39.43096774,0,242.5,238.8589615,-2.453914531,-48.50871755,4718.233077,15,1531770076,14:41:16,13,2.333,0.007,414,14,0.14,0.01,-13.65433415,0.44795331,0.118371731,1,299.0701765,-24.59339076,2.417994788,0,5.718692195,-0.11361115,0.011405598,0,1,2,02-Jan,100,100,2.333,0.007,2,184.387,461.696,19.9829,30.8434,29.9997,30.797,30.7262,15.4042,34.9699,0,20.0021,413.566,13.7905,100.156,100.238
S16,2016,215,4,D,269,1531770148,24891.1,20180716 14:42:28,1531770138,0.005830831,11.33140248,399.9815484,346.6749718,35.03595142,40.42326455,0.429506597,3.42781984,0.401691836,0.253406188,193.7347728,26.62849428,26.11673548,3.397636973,55.18727425,1.969595759,3.568931037,1.428041214,-257.1396328,154.2244659,9.664641544,100.4842475,-0.041879809,0.047013755,3.501311567,0,0,1,0,53411.37654,0,0,0,0,#DIV/0!,-1,RECT-965-20180716-14_44_00,241.3486923,272.969,0.115838457,0.5,1009.184584,11.33140248,58.45119237,1,0.012219174,-1,-,0,272.969,0.115838457,#DIV/0!,0.115838457,#DIV/0!,-,-,-,-,-,-,-,-,1200.001935,1009.184584,0.840985797,0.191971594,2,0.5,0: Broadleaf,1531770138,399.9815484,413.6326452,19.48882581,13.77687419,200.1835806,100.9628387,0.099984603,26.95128065,26.11673548,999.9,10003.20484,0,0.00152894,1200.001935,0.967004129,0.03299571,0,238.7706774,4.99999,4719.298387,11997.67742,46.84241935,48.812,47.935,48.304,48.935,1155.57,39.43193548,0,2.900000095,241.3486923,38.4911689,31781.60816,6737.800385,15,1531770076,14:41:16,13,2.333,0.007,414,14,0.14,0.01,-13.6422878,0.832599303,0.128773968,0,299.0701765,-24.59339076,2.417994788,0,5.712613902,-0.134382857,0.013385499,0,0,2,0/2,100,100,2.333,0.007,2,184.584,461.855,20.0098,30.8411,29.9997,30.7946,30.7238,15.4082,34.9699,0,20.0311,413.713,13.7905,100.158,100.238
S16,2016,215,4,D,270,1531770152,24895.1,20180716 14:42:32,1531770140,0.005828114,11.29920506,399.9957419,345.7082157,34.9382186,40.42466461,0.420113122,3.427203929,0.393456744,0.248164357,193.7336765,26.64611184,26.25905806,3.426331092,55.12345907,1.969291548,3.572510834,1.457039545,-257.0198421,131.0531456,8.220615385,75.98759542,-0.041870226,0.047002997,3.500678839,0,0,1,0,53396.61512,0,0,0,0,#DIV/0!,-1,RECT-966-20180716-14_44_04,243.2694615,271.402,0.103656342,0.5,1009.178642,11.29920506,52.30388309,1,0.012187342,-1,-,0,271.402,0.103656342,#DIV/0!,0.103656342,#DIV/0!,-,-,-,-,-,-,-,-,1199.994839,1009.178642,0.840985819,0.191971638,2,0.5,0: Broadleaf,1531770140,399.9957419,413.6133871,19.48583226,13.77664194,200.1877097,100.9627419,0.099995416,26.96834516,26.25905806,999.9,10000.92548,0,0.00152894,1199.994839,0.967003452,0.032996455,0,238.4307419,4.99999,4713.04871,11997.60323,46.86658065,48.812,47.935,48.304,48.93703226,1155.562258,39.43258065,0,3.300000191,243.2694615,34.73226548,36303.34957,8724.438077,15,1531770076,14:41:16,13,2.333,0.007,414,14,0.14,0.01,-13.5976122,0.981298955,0.139258293,0,299.0701765,-24.59339076,2.417994788,0,5.704691463,-0.132473519,0.013529153,0,0,2,0/2,100,100,2.333,0.007,2,184.642,461.903,20.0338,30.8391,29.9999,30.7925,30.7218,15.4085,34.9699,0,19.8804,413.643,13.8456,100.158,100.238
